wave_id,step,sim_time,respondent,question_type,target_j,target,value,is_fail_safe
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Jane Moreno,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Maria Lopez,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Adam Smith,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Arthur Burton,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Jennifer Moore,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Maria Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Mei Lin,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Adam Smith,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Arthur Burton,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Rajiv Patel,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Arthur Burton,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Maria Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Ryan Park,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Abigail Chen,,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Arthur Burton,,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Jennifer Moore,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Maria Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Ryan Park,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Sam Moore,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Maria Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Rajiv Patel,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tamara Taylor,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Abigail Chen,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Arthur Burton,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Jane Moreno,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Maria Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Tom Moreno,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Adam Smith,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Hailey Johnson,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Jane Moreno,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Wolfgang Schulz,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Adam Smith,,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Arthur Burton,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Jennifer Moore,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Maria Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Mei Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Rajiv Patel,,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie,Yuriko Yamamoto,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Arthur Burton,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Francisco Lopez,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Jennifer Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,John Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Klaus Mueller,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Latoya Williams,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Sam Moore,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Tamara Taylor,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Tom Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Abigail Chen,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Arthur Burton,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Ayesha Khan,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Carlos Gomez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Carmen Ortiz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Eddy Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Francisco Lopez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Giorgio Rossi,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Hailey Johnson,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Isabella Rodriguez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Jane Moreno,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Jennifer Moore,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,John Lin,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Klaus Mueller,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Latoya Williams,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Maria Lopez,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Mei Lin,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Rajiv Patel,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Ryan Park,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Sam Moore,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Tamara Taylor,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Tom Moreno,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Wolfgang Schulz,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Adam Smith,Yuriko Yamamoto,0,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Arthur Burton,Abigail Chen,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Arthur Burton,Adam Smith,1,0
post,3000,2023-02-13 16:20:00,Latoya Williams,micro_tie_interaction,Arthur Burton,Ayesha Khan,0,0
